IdLojista,Mes,NmLojista,NmClusterLojista,NmMundoLojista,QtPedidoColocado,QtItemColocado,QtPedidoAprovado,QtItemAprovado,VrTotalPedidoColocado,VrTotalPedidoAprovado,StLojista,TxAprovacao
37450,7,VAREJO 5 ESTRELAS,Setup,Cauda Longa,85,92,51,53,24979.5400,13861.7500,ativo,0.55492415
37484,8,TUDO EM MOVEIS RD,Setup,Cauda Longa,6,9,6,9,1440.4600,1440.4600,ativo,1.00000000
37669,5,INOVA MAKE UP,Setup,Cauda Longa,1,1,1,1,40.4900,40.4900,ativo,1.00000000
37682,8,TERAC FORROS E ISOLAMENTOS,Setup,Cauda Longa,1,1,1,1,497.8800,497.8800,ativo,1.00000000
37865,9,Bretz Saudáveis,Setup,Cauda Longa,2,3,1,1,136.7800,51.1600,ativo,0.37403129
40433,9,SOLUCOES AUDITIVAS,Setup,Cauda Longa,6,10,6,10,1334.6000,1334.6000,ativo,1.00000000
41849,8,LIVRARIA BEREANOS,Setup,Cauda Longa,3,3,2,2,91.7000,57.8000,ativo,0.63031625
47662,9,XES GAMES E INFORMATICA,Setup,Cauda Longa,1,1,1,1,375.0000,375.0000,ativo,1.00000000
10189,5,KD Pneus,AAA,Cauda Longa,125,246,72,158,122703.7500,73141.5600,ativo,0.59608252
11099,1,Atacadão do Lar,A,Móveis,14,14,9,9,12010.0400,7221.9700,ativo,0.60132772
11244,2,Capital do Enxoval,A,Cauda Longa,96,105,66,74,14544.2800,10248.3100,ativo,0.70462821
11817,3,Mais Vantagens,A,Cauda Longa,45,54,38,47,6969.0000,6025.5300,ativo,0.86461903
12290,3,MEU TRAVESSEIRO,AAA,Cauda Longa,46,53,34,39,8552.1800,6366.7500,ativo,0.74445931
13606,1,IDM SHOP,AAA,Cauda Longa,212,253,161,192,200930.0600,153746.7900,ativo,0.76517565
13677,6,PIU SHOP,A,Tecnologia,26,33,16,20,8821.7000,5028.8800,ativo,0.57005793
13889,1,Fabone,A,Móveis,3,18,1,6,2149.2000,716.4000,ativo,0.33333333
14072,6,Gotagua,A,Linha Branca,157,208,143,189,15588.9300,14205.0000,ativo,0.91122354
14080,7,Sollus,AAA,Cauda Longa,2,2,1,1,33.0100,26.7800,ativo,0.81126931
14094,3,Sun House,A,Móveis,13,27,9,20,25259.2500,15159.9300,ativo,0.60017340
14201,3,Oficina dos Bits,AAA,Tecnologia,582,674,328,394,200865.6300,110938.1300,ativo,0.55230021
14296,1,Arena Free Shop,A,Cauda Longa,7,7,7,7,1705.0800,1705.0800,ativo,1.00000000
14399,6,Camelô Digital,A,Tecnologia,124,127,76,79,26240.1100,13390.3600,ativo,0.51030121
14403,2,Hardbox,A,Cauda Longa,4,7,3,5,361.2300,273.1500,ativo,0.75616643
14430,3,NetMobilia,A,Móveis,48,50,41,43,25549.5500,22112.0100,ativo,0.86545595
14654,7,Utifácil,AAA,Cauda Longa,94,108,72,86,8320.6500,6523.3800,ativo,0.78399885
14665,5,Sir Tecnologia,A,Linha Branca,118,120,64,64,139390.0300,65981.0100,ativo,0.47335530
14741,1,POWERPRO,A,Cauda Longa,1,1,0,0,114.5000,0.0000,ativo,0E-8
14839,9,Flowerbass Online,A,Cauda Longa,49,50,45,46,10835.0200,9613.8100,ativo,0.88729047
14869,8,AHEAD SPORTS,A,Cauda Longa,22,29,17,23,4317.3600,3420.3700,ativo,0.79223646
14917,1,Gensetec,A,Cauda Longa,4,4,1,1,1816.5000,360.9000,ativo,0.19867878
14942,5,Ok Magazine,A,Cauda Longa,285,335,189,232,17439.0200,12929.7700,ativo,0.74142756
15164,8,Pixole,A,Cauda Longa,2,2,1,1,438.6000,354.6000,ativo,0.80848153
15195,4,Vmsom,A,Cauda Longa,17,17,7,7,20341.8600,5847.7900,ativo,0.28747568
15338,1,EMPORIO & CIA,A,Cauda Longa,7,8,6,7,837.9000,674.7000,ativo,0.80522735
15925,1,AR70 Corporation,A,Cauda Longa,3,3,1,1,1473.6000,491.2000,ativo,0.33333333
15950,2,EmCompre,AAA,Móveis,665,763,535,612,174366.4100,135912.0700,ativo,0.77946245
16141,5,Enduser ES,A,Tecnologia,2,8,1,4,398.3200,199.1600,ativo,0.50000000
16659,4,Decora Online,A,Cauda Longa,5,5,5,5,1550.9300,1550.9300,ativo,1.00000000
16793,2,Guaru Casa,AAA,Cauda Longa,415,539,289,376,38305.5700,27561.7900,ativo,0.71952434
17071,1,Abra Cadabra,AAA,Móveis,370,392,293,315,225686.8100,179766.8700,ativo,0.79653246
17099,4,Lumilife,A,Cauda Longa,2,2,2,2,270.2000,270.2000,ativo,1.00000000
17185,2,COMPTRONICS,A,Cauda Longa,6,6,5,5,263.2000,236.1000,inativo,0.89703647
17529,7,Topcom Eletro,A,Linha Branca,27,30,14,17,5769.1000,3423.1300,ativo,0.59335598
17598,3,Milá,A,Cauda Longa,3,3,1,1,141.9000,45.7000,ativo,0.32205779
17811,9,Red Barn,A,Cauda Longa,1,1,1,1,172.2000,172.2000,ativo,1.00000000
17858,3,Icozinha,A,Cauda Longa,3,13,3,13,406.1200,406.1200,ativo,1.00000000
17881,5,Casatividade,A,Cauda Longa,1,1,1,1,217.6000,217.6000,ativo,1.00000000
18295,4,Brasil Varejos,AA,Cauda Longa,191,208,123,135,222558.5100,142458.0600,inativo,0.64009262
18334,5,z2decor,A,Linha Branca,6,6,6,6,5625.2500,5625.2500,ativo,1.00000000
18597,2,Rei Shop,A,Cauda Longa,1,1,0,0,40.8900,0.0000,ativo,0E-8
18971,1,Agromania,A,Cauda Longa,58,70,44,49,8855.7500,6326.8900,ativo,0.71443864
19528,5,OF BRAZIL MULTICOMERCIAL LTDA,A,Cauda Longa,1,1,1,1,127.2000,127.2000,inativo,1.00000000
19676,8,Mundo de LED,A,Cauda Longa,8,8,7,7,1611.6000,1414.8000,ativo,0.87788533
19730,2,Negócio Ta Feito,A,Tecnologia,1,1,1,1,63.2200,63.2200,inativo,1.00000000
19766,1,CONNECT PARTS,AAA,Cauda Longa,2840,3355,1962,2325,749412.8900,469982.9300,ativo,0.62713484
19803,9,Bra Lingerie,AAA,Cauda Longa,103,156,71,116,11372.3100,8115.2700,ativo,0.71359908
20192,6,OMNISCIENCIA,A,Cauda Longa,14,14,14,14,1937.6100,1937.6100,ativo,1.00000000
20287,9,AZUPA,A,Cauda Longa,15,18,11,14,2883.0000,2279.4800,ativo,0.79066250
20438,5,Loja Wt,A,Cauda Longa,1,2,1,2,513.8400,513.8400,ativo,1.00000000
20498,3,SPK Brasil,A,Cauda Longa,11,11,10,10,1552.5000,1422.0100,ativo,0.91594847
20723,6,Automotive Shop,A,Cauda Longa,9,9,5,5,2177.5800,1156.2900,ativo,0.53099771
20910,5,USELAOS,A,Cauda Longa,241,253,124,134,135406.4300,78829.5300,ativo,0.58216977
20931,7,SHOP VR,A,Cauda Longa,23,24,15,15,2562.2700,1557.6500,ativo,0.60791798
20982,5,FRAISOL CHUVEIROS,A,Cauda Longa,86,93,63,70,19841.6000,16557.6500,ativo,0.83449167
21283,1,Absoluta Informatica,A,Cauda Longa,9,9,6,6,3336.8100,2659.8100,ativo,0.79711161
21290,9,InstantBox,A,Cauda Longa,16,16,13,13,1194.9800,992.0700,ativo,0.83019799
21454,2,LJ distribuições,AAA,Linha Branca,327,340,240,250,92883.7200,66917.4600,ativo,0.72044337
21532,8,S&C Utilidades,A,Cauda Longa,4,4,4,4,807.7000,807.7000,ativo,1.00000000
21845,2,Estflex do Brasil,A,Cauda Longa,1,1,0,0,84.0000,0.0000,ativo,0E-8
22192,3,FE COMPONENTES,A,Tecnologia,11,11,9,9,651.0900,540.2100,ativo,0.82970096
22460,5,ENROLADO TECIDOS,A,Cauda Longa,36,56,34,53,3241.6700,3028.9700,ativo,0.93438567
22877,8,MUSIC CLASS,A,Cauda Longa,4,4,4,4,2503.6900,2503.6900,ativo,1.00000000
23019,3,LM Informatica,A,Tecnologia,9,9,7,7,2393.3800,1772.9800,ativo,0.74078500
23223,5,Ousamais Brasil,A,Cauda Longa,14,15,3,3,2911.1300,239.2600,ativo,0.08218802
23654,3,FARMACIA DE BICHO,AAA,Cauda Longa,54,79,47,70,8791.7500,7309.2200,ativo,0.83137259
23724,8,Doremi Bebe,Setup,Cauda Longa,10,10,7,7,1058.9900,829.9100,ativo,0.78368068
25474,1,darama,A,Cauda Longa,4,4,2,2,1068.1900,713.2900,ativo,0.66775574
25482,4,Off Rush,A,Cauda Longa,31,32,18,19,5199.5400,2897.9900,ativo,0.55735507
25763,5,EUSEMAIS,AAA,Cauda Longa,220,223,57,57,133220.4200,26372.1300,ativo,0.19795862
26711,4,VENTURA GAMES,A,Tecnologia,1,1,1,1,590.0000,590.0000,ativo,1.00000000
27675,6,DOTEC SHOP,A,Cauda Longa,96,106,74,83,28148.5200,22641.3200,ativo,0.80435206
28888,2,IDEAL IMPORTADOS,A,Cauda Longa,76,86,56,66,12419.7400,8360.1100,ativo,0.67313084
30090,4,MARMELO DECOR,A,Cauda Longa,1,2,1,2,214.9900,214.9900,ativo,1.00000000
30976,2,10Estrela,AAA,Móveis,2765,2951,2084,2232,894576.6600,614751.8600,ativo,0.68719864
30987,6,Tilibra,AAA,Cauda Longa,31,41,24,33,20056.2800,15299.5600,ativo,0.76283139
31298,6,Botas e calçados,A,Cauda Longa,1,1,0,0,186.8000,0.0000,ativo,0E-8
31299,4,Linha Conforto,AAA,Cauda Longa,24,30,14,20,3241.8500,1671.9400,ativo,0.51573639
31312,7,Obabox,A,Tecnologia,287,289,214,215,237816.8900,175874.7700,ativo,0.73953860
31568,3,Super Importadora,A,Tecnologia,13,13,5,5,45585.2800,8408.9700,ativo,0.18446678
31651,1,Ezun,A,Cauda Longa,460,495,351,373,79234.7900,58495.1700,ativo,0.73825109
31709,2,Loja Inovamaq,A,Linha Branca,2,2,2,2,1284.6000,1284.6000,ativo,1.00000000
31874,7,E-BIKE SHOP,A,Cauda Longa,3,3,1,1,632.9700,162.7800,ativo,0.25716859
32006,6,ULTRA FIT SUPLEMENTOS,AA,Cauda Longa,2,2,1,1,457.2200,228.6100,ativo,0.50000000
32213,2,REI ATACADO,A,Cauda Longa,51,58,39,41,14017.2600,9939.4100,ativo,0.70908366
32224,2,Fina Belle Cosméticos,A,Cauda Longa,6,6,4,4,1612.3000,1123.8000,ativo,0.69701668
32354,7,SAMAVI SHOP,A,Tecnologia,8,8,8,8,554.6400,554.6400,ativo,1.00000000
32360,5,Ibishop,A,Cauda Longa,21,25,16,20,1358.0100,1132.3300,ativo,0.83381566
32516,3,Wiler-kar,A,Cauda Longa,53,147,40,107,8719.2400,6030.1800,ativo,0.69159468
32591,1,Loja Clube Descontos,AA,Cauda Longa,1,1,1,1,56.3000,56.3000,ativo,1.00000000
32626,2,Poubel Cosméticos,A,Cauda Longa,4,11,4,11,831.2200,831.2200,ativo,1.00000000
32782,6,MEMORIA DISTRIBUIDORA,A,Cauda Longa,45,70,24,36,8496.3400,3912.4400,ativo,0.46048534
32829,1,Loja CPAPS,A,Cauda Longa,4,10,4,10,12310.3600,12310.3600,ativo,1.00000000
32909,1,Meivenda,A,Cauda Longa,1,1,1,1,122.2300,122.2300,ativo,1.00000000
32976,5,Tutto Legno,A,Móveis,2,2,0,0,4240.0000,0.0000,ativo,0E-8
32978,4,Zmart,A,Cauda Longa,1,1,1,1,129.8300,129.8300,ativo,1.00000000
33004,6,WILELETRONICOS,A,Tecnologia,75,84,45,53,13986.6400,7100.7400,ativo,0.50768019
33004,9,WILELETRONICOS,A,Tecnologia,18,18,11,11,1612.6800,897.6800,ativo,0.55663864
33039,8,Utensilios Modernos,A,Cauda Longa,45,46,25,26,5223.6800,2937.7600,ativo,0.56239280
33154,9,STRONG,A,Cauda Longa,2,2,1,1,2036.6000,1915.3000,ativo,0.94043995
33157,5,NKS ONLINE,A,Cauda Longa,241,256,159,172,29974.2600,19429.8700,ativo,0.64821850
33157,8,NKS ONLINE,A,Cauda Longa,33,53,18,38,3917.4700,2647.9900,ativo,0.67594391
33210,7,USAMODAS,A,Cauda Longa,4,4,2,2,8045.9600,4020.9900,ativo,0.49975267
33255,2,MEGA AUTO PARTS,A,Cauda Longa,1,1,1,1,170.8500,170.8500,ativo,1.00000000
33352,5,Lojas Mega Disconildo,A,Cauda Longa,75,77,35,36,242144.1600,103897.6400,ativo,0.42907349
33388,8,Atlantis Relogios,A,Cauda Longa,1,1,1,1,124.0000,124.0000,ativo,1.00000000
33433,6,LOJA NPR COMÉRCIOS DE UTILIDADES,A,Cauda Longa,19,26,16,23,4418.3300,3829.5800,ativo,0.86674830
33476,4,MS SANTOS,A,Setup,1,4,1,4,652.3200,652.3200,ativo,1.00000000
33556,1,INTEMOBILE,A,Tecnologia,39,46,34,41,33890.0700,31009.0600,ativo,0.91498955
33556,8,INTEMOBILE,A,Tecnologia,2,3,2,3,3689.9000,3689.9000,ativo,1.00000000
33639,7,E-commerce dos Móveis,A,Móveis,2,2,2,2,3956.0000,3956.0000,ativo,1.00000000
33701,9,FORTHEM,Setup,Cauda Longa,11,12,7,8,1748.2300,1119.2200,ativo,0.64020180
33853,6,Techno Games Informatica,A,Tecnologia,43,44,29,29,7175.4400,5071.3200,ativo,0.70676084
33979,4,ARTE & ESCRITA,A,Cauda Longa,26,31,16,20,3781.0500,1983.4200,ativo,0.52456857
34002,9,Bellacasa Decor,Setup,Setup,77,85,58,65,40151.7700,30501.7500,ativo,0.75966140
34027,2,FIO POR FIO,A,Setup,105,122,93,108,15382.7100,13520.9900,inativo,0.87897321
34050,5,CIRURGICA SAMPAIO CORREA,A,Cauda Longa,27,35,15,22,3114.0900,1831.5700,ativo,0.58815577
34068,4,TERNURA DO OLHAR,A,Cauda Longa,130,171,113,147,15124.9600,13061.8900,ativo,0.86359832
34071,2,Macrofer,A,Cauda Longa,21,24,18,20,3644.6200,3216.6600,ativo,0.88257761
34089,7,CASA DA PANELA,A,Cauda Longa,7,15,6,14,873.7100,722.6200,ativo,0.82707077
34127,2,CANECAS PERSONALIZADAS,A,Cauda Longa,4,10,3,8,471.9600,383.9800,ativo,0.81358590
34223,5,JUNGLES STORE,A,Cauda Longa,3,3,2,2,349.1000,285.1000,ativo,0.81667144
34277,9,Nexus Autopeças,A,Setup,3,3,2,2,5643.2200,3655.8100,ativo,0.64782341
34571,8,Loja Valflex,A,Setup,6,14,5,12,418.3000,398.3400,ativo,0.95228305
34634,6,TEC INFORMÁTICA VIRTUAL,A,Tecnologia,2,2,0,0,107.0000,0.0000,ativo,0E-8
34792,8,VALENTIMESTORE,A,Setup,12,12,8,8,2820.6800,2089.0800,ativo,0.74062992
34875,2,TS Toys,A,Cauda Longa,4,4,4,4,371.9000,371.9000,ativo,1.00000000
35063,8,AQUA SPACE,A,Cauda Longa,2,2,1,1,754.2000,123.3000,ativo,0.16348449
35220,4,MORGADOSP,A,Cauda Longa,21,23,13,15,1544.5800,997.9500,ativo,0.64609797
35257,7,HADER MAGAZINE,A,Setup,28,30,18,19,6268.1300,4034.2700,ativo,0.64361620
35338,3,LOJAS MAXI,Setup,Setup,40,40,29,29,13350.0000,9403.0400,ativo,0.70434757
35376,3,La Belle Shop Store,AA,Setup,360,373,233,241,265168.2300,158522.0300,ativo,0.59781683
35472,5,VIROBAZAR,A,Setup,10,10,5,5,971.4800,654.0300,ativo,0.67323053
35578,5,2Brasil,A,Setup,109,112,59,59,285535.3000,150416.0000,inativo,0.52678601
35582,5,REDEARMAZEM,Setup,Setup,2,2,2,2,159.1100,159.1100,ativo,1.00000000
35793,5,Boas Compras Online,Setup,Setup,11,14,7,8,2153.7800,1126.3500,ativo,0.52296428
35794,9,POLO MAGAZINE,Setup,Setup,20,31,11,14,29930.7000,15027.3000,ativo,0.50206978
36171,6,Valpemec Autopecas,Setup,Setup,11,11,1,1,3461.2400,78.4400,ativo,0.02266240
36208,9,ARGENT CRYSTAL,Setup,Setup,2,2,1,1,585.5300,359.5100,ativo,0.61399074
36249,4,Vitas Drax,Setup,Cauda Longa,23,23,17,17,8717.0800,6160.1900,ativo,0.70668045
36251,2,Melhor opcao,Setup,Setup,2,2,2,2,405.9300,405.9300,ativo,1.00000000
36284,6,Shopeletro,Setup,Cauda Longa,5,5,2,2,2858.5300,935.3600,ativo,0.32721714
36478,4,ORIBAH,Setup,Setup,17,17,13,13,1685.5400,1295.3400,ativo,0.76850149
36577,7,Chica Boutique,Setup,Cauda Longa,2,5,2,5,628.4300,628.4300,ativo,1.00000000
36930,4,COMBO STOCK COMERCIAL,Setup,Cauda Longa,14,14,12,12,10994.7200,9499.9200,ativo,0.86404383
37196,4,QUADROS ARTES+,Setup,Cauda Longa,1,1,1,1,149.6900,149.6900,ativo,1.00000000
37314,6,LOJA BOLSEIRA,Setup,Cauda Longa,1,1,1,1,110.6600,110.6600,ativo,1.00000000
37525,7,Web Things,Setup,Cauda Longa,18,18,15,15,6117.5900,5058.7100,ativo,0.82691223
37577,5,AQUAPETS,Setup,Cauda Longa,2,2,1,1,1406.8500,54.1700,ativo,0.03850446
37903,8,Loja Alabama,Setup,Cauda Longa,20,23,13,14,2995.8200,1629.9200,ativo,0.54406473
37962,9,LONGUE VIE,Setup,Cauda Longa,6,11,5,10,2228.1400,2029.2600,ativo,0.91074169
38510,9,AM GRÁFICA,Setup,Cauda Longa,1,1,1,1,62.9600,62.9600,ativo,1.00000000
39888,7,HIPER MAQUINAS E FERRAMENTAS,Setup,Cauda Longa,1,1,1,1,408.8500,408.8500,ativo,1.00000000
41676,9,SIM SPORTS,Setup,Cauda Longa,3,3,3,3,311.7600,311.7600,ativo,1.00000000
41697,8,OQUEEOQUEE MOVEIS,Setup,Cauda Longa,1,2,0,0,108.1400,0.0000,ativo,0E-8
48554,9,MEUCOMMERCE,"","",1,1,1,1,78.2600,78.2600,ativo,1.00000000
10106,4,DOURAL,AA,Cauda Longa,104,154,88,126,13128.3500,11352.6100,ativo,0.86474005
10767,5,AIUP,A,Móveis,54,54,27,27,44375.5800,21119.6300,ativo,0.47592910
11044,4,ShopB,A,Tecnologia,726,808,390,445,179618.9400,74285.6900,ativo,0.41357381
11610,5,Centermobile,A,Tecnologia,684,767,461,529,52069.2300,33764.9800,inativo,0.64846321
11695,4,TRAZPRACA,A,Cauda Longa,9,9,7,7,967.2000,802.0000,inativo,0.82919768
11720,8,Tudo Forte,AAA,Cauda Longa,79,99,60,77,28515.1900,20973.8900,ativo,0.73553394
12149,8,Digi Mania,A,Cauda Longa,10,12,10,12,4253.2200,4253.2200,ativo,1.00000000
12416,7,Depósito de Meias São Jorge,AAA,Cauda Longa,46,65,33,52,5573.7700,4535.6300,ativo,0.81374545
13596,9,LOJA VALENCIO,A,Cauda Longa,38,44,35,41,13380.2200,12659.0300,ativo,0.94610029
13963,6,Extreme Bike Shop,A,Cauda Longa,21,21,11,11,20384.0000,9626.0000,ativo,0.47223312
13976,8,Dentro da Caixa,A,Cauda Longa,2,2,2,2,169.0100,169.0100,ativo,1.00000000
14005,2,X5 Music,AAA,Cauda Longa,30,32,17,18,36562.7000,17331.9500,ativo,0.47403365
14102,9,Panelas Ferreira,A,Cauda Longa,19,24,15,20,4827.1300,4329.4400,ativo,0.89689733
14207,4,DT Eletrônicos,AA,Tecnologia,2,2,1,1,5759.8000,2879.9000,ativo,0.50000000
14296,3,Arena Free Shop,A,Cauda Longa,6,6,5,5,1560.0900,978.8400,ativo,0.62742534
14342,8,Laura Baby,A,Cauda Longa,8,8,5,5,373.4100,238.2600,ativo,0.63806540
14354,5,Arco e Flecha,A,Cauda Longa,50,54,27,31,8888.9500,3703.1100,ativo,0.41659701
14385,5,Paramont,A,Cauda Longa,22,27,13,14,7788.6100,2879.3200,ativo,0.36968342
14693,2,Rubi Presentes,A,Cauda Longa,11,11,8,8,4688.8400,2668.3000,ativo,0.56907465
14698,8,Lux House,A,Cauda Longa,2,2,0,0,526.4000,0.0000,ativo,0E-8
14789,2,Casa Rara Home,A,Cauda Longa,6,6,4,4,1248.7100,733.5600,ativo,0.58745425
14962,5,Mega Ferramentas,A,Cauda Longa,5,5,3,3,1595.4700,972.9800,inativo,0.60983911
15233,1,Di Jardim,A,Móveis,13,13,11,11,1508.4000,1248.4000,ativo,0.82763193
15338,4,EMPORIO & CIA,A,Cauda Longa,7,8,6,7,1178.4000,1102.4000,ativo,0.93550577
15389,8,FAST AUTOPEÇAS,AAA,Cauda Longa,136,157,96,102,73965.0200,56761.0800,ativo,0.76740438
15788,3,Mercadogira,A,Cauda Longa,13,13,8,8,2297.1000,1193.7300,ativo,0.51966828
15856,8,Lenharo Mega Store,A,Cauda Longa,21,30,13,16,8390.9700,4345.5600,ativo,0.51788530
16119,9,Outlet das Fabricas,A,Móveis,270,283,197,203,215972.6700,137388.8800,ativo,0.63614012
16146,2,Astrotek Sports,A,Cauda Longa,4,8,4,8,938.6400,938.6400,ativo,1.00000000
16215,3,MagazineCuritiba,A,Cauda Longa,1,1,1,1,106.5000,106.5000,ativo,1.00000000
16446,1,Casa Print,A,Tecnologia,1,1,1,1,1560.1200,1560.1200,ativo,1.00000000
16510,7,Emporium Verde,A,Cauda Longa,1,6,1,6,265.2000,265.2000,ativo,1.00000000
16524,1,Casa geek,A,Cauda Longa,4,5,4,5,354.0500,354.0500,ativo,1.00000000
16725,6,Abreu Magazine,A,Cauda Longa,12,14,8,8,19570.6200,15782.2600,inativo,0.80642616
16923,8,ZCOD,A,Cauda Longa,170,208,128,157,134633.4200,94688.5400,ativo,0.70330636
16979,2,East Shop,A,Cauda Longa,10,12,8,10,1415.5800,1016.7000,ativo,0.71822151
17083,7,Inforshop,A,Tecnologia,76,199,69,187,19143.7400,18106.5500,ativo,0.94582093
17310,7,MINAS PEDRA SABAO,A,Cauda Longa,6,7,5,6,1218.0000,1011.9000,ativo,0.83078818
17311,8,Visual Laser,A,Cauda Longa,16,16,12,12,3701.8800,2598.5800,ativo,0.70196225
17376,2,Bruno Acabamentos,A,Cauda Longa,11,12,9,10,856.9000,676.5000,ativo,0.78947368
17895,8,MQ Hair,A,Cauda Longa,42,42,33,33,17555.8000,13556.7000,ativo,0.77220634
18081,5,Rei dos Estojos,A,Cauda Longa,50,84,37,62,6975.0300,5097.5600,ativo,0.73082983
18241,9,Produtosqueresolvem,A,Cauda Longa,2,5,2,5,978.3400,978.3400,ativo,1.00000000
18336,2,Evolux Automotiva,A,Cauda Longa,1,1,1,1,45.0000,45.0000,ativo,1.00000000
18581,5,Casas Valência,A,Cauda Longa,248,448,191,355,19060.1400,14830.9300,ativo,0.77811233
19649,2,Mundial Import,A,Cauda Longa,10,13,6,6,1233.5100,838.8800,ativo,0.68007556
19772,5,MS Maquinas de Costura,AAA,Linha Branca,253,261,151,155,543066.7700,306334.2100,ativo,0.56408204
19909,3,Atual Shopping,AA,Cauda Longa,74,74,52,52,186715.9900,129576.6900,ativo,0.69397747
19937,4,DUFRIO,AAA,Linha Branca,2119,2292,1634,1770,1647627.1900,1159472.9900,ativo,0.70372290
20013,2,SuperAudio,A,Cauda Longa,2,4,1,3,928.5700,261.1500,ativo,0.28123889
20046,6,Navecell,A,Tecnologia,19,20,8,8,4363.0000,1702.0200,ativo,0.39010314
20528,1,Master Bike,A,Cauda Longa,1,1,1,1,687.5700,687.5700,ativo,1.00000000
20727,4,HMMM,A,Cauda Longa,1,1,1,1,61.4000,61.4000,ativo,1.00000000
20965,1,MACONEQUI,AAA,Cauda Longa,191,215,156,179,50049.8500,35916.6300,ativo,0.71761714
20987,8,Like Cosméticos,A,Cauda Longa,135,190,94,145,21824.4900,15639.3100,ativo,0.71659452
21454,3,LJ distribuições,AAA,Linha Branca,306,321,212,217,92187.9400,61243.8300,ativo,0.66433668
21606,6,Casa 3 Irmãos,A,Cauda Longa,21,26,16,20,3620.4500,2793.7100,ativo,0.77164717
21606,7,Casa 3 Irmãos,A,Cauda Longa,17,18,14,15,2694.0000,2247.9000,ativo,0.83440980
21710,2,MaximaShop,A,Cauda Longa,7,8,7,8,526.5000,526.5000,ativo,1.00000000
21714,4,CLT Shop,A,Tecnologia,43,45,33,35,13573.2900,10638.1500,ativo,0.78375619
21772,6,Distrivale,A,Cauda Longa,1,1,1,1,81.2000,81.2000,ativo,1.00000000
21775,3,Bossoni,A,Cauda Longa,9,39,9,39,2180.9700,2180.9700,ativo,1.00000000
21858,3,Bondvendas,A,Cauda Longa,53,54,29,30,5031.5100,2471.9900,ativo,0.49130182
21859,8,GTEK,A,Cauda Longa,3,3,0,0,771.9000,0.0000,ativo,0E-8
21871,2,Transa Som,A,Cauda Longa,1,1,1,1,322.4600,322.4600,inativo,1.00000000
22273,9,Conforto Baby,A,Cauda Longa,30,38,23,29,2697.5400,1888.5100,ativo,0.70008600
22330,9,LOJA SCHULLI,A,Cauda Longa,5,5,4,4,15313.3000,13963.0000,ativo,0.91182175
22531,3,ELECAR,A,Cauda Longa,2,2,1,1,129.7700,60.0300,ativo,0.46258766
22635,9,Compra Rapida Brasil,A,Cauda Longa,36,47,26,31,4512.5400,3171.5600,ativo,0.70283255
22773,8,INOVE ADESIVOS,A,Cauda Longa,2,2,2,2,204.7000,204.7000,ativo,1.00000000
22939,6,Chocmaster,Setup,Setup,19,26,16,23,9160.8600,7303.8600,ativo,0.79728977
23411,6,Decoreshop,A,Setup,15,16,4,5,7538.6200,2257.4600,ativo,0.29945268
23938,9,Libertas Rosas,A,Cauda Longa,6,7,3,4,2699.1300,1944.9100,ativo,0.72056922
24074,5,tecnodale,A,Cauda Longa,11,13,5,6,3289.1000,1338.6000,ativo,0.40698063
24111,7,JP CELL,A,Tecnologia,311,322,172,178,74991.8900,40707.4100,ativo,0.54282416
24934,7,Multiprodutos,A,Tecnologia,55,62,44,51,10576.1200,7954.8600,ativo,0.75215296
26151,7,byartdesign,A,Móveis,3,3,3,3,747.6500,747.6500,ativo,1.00000000
26715,6,Pink Gloss,A,Cauda Longa,3,4,1,1,739.1000,308.0000,ativo,0.41672304
26862,8,Giacomo's,A,Tecnologia,234,242,142,146,178533.0700,85152.7800,ativo,0.47695802
28283,6,ZAKHAROV,A,Cauda Longa,1,1,1,1,334.5100,334.5100,ativo,1.00000000
30557,1,Cabelos D&G Cia,A,Cauda Longa,108,112,65,68,38437.5000,23778.2400,ativo,0.61862088
31124,3,ANT Ferramentas,A,Cauda Longa,35,63,28,49,10987.4500,8069.5100,ativo,0.73442974
31503,3,Duo Seg,A,Cauda Longa,9,10,5,6,2918.0300,1435.6100,ativo,0.49197918
31509,9,JV Tubos e Acabamentos,A,Cauda Longa,15,31,12,25,8633.5700,6591.7400,ativo,0.76350108
31532,9,Plaza Games,A,Cauda Longa,2,2,2,2,466.2000,466.2000,ativo,1.00000000
31912,5,E-casa Móveis,A,Móveis,509,525,363,377,227044.2900,156939.5500,inativo,0.69122879
32087,6,Perfect Sale,A,Cauda Longa,78,81,60,61,31824.1200,23508.4900,inativo,0.73870039
32304,8,Aumenta Venda,A,Cauda Longa,161,180,118,130,30373.2700,21885.4100,ativo,0.72054836
32322,3,Mega Store Play,A,Tecnologia,17,18,14,15,5535.2500,4933.1000,ativo,0.89121539
32335,3,Mais Sapeca,A,Cauda Longa,1,1,1,1,160.4000,160.4000,ativo,1.00000000
32368,2,Stander,A,Cauda Longa,59,61,40,42,13762.5700,3385.4800,ativo,0.24599185
32393,6,Camarim Móveis,A,Móveis,50,52,15,16,80654.8500,24029.9800,ativo,0.29793596
32461,1,Loja Prime Store,A,Tecnologia,7,11,4,8,3377.2000,2657.8000,ativo,0.78698330
32512,9,Info Mais Net,A,Tecnologia,14,20,9,15,2430.4400,1695.4300,ativo,0.69758151
32628,7,WP Home,AAA,Cauda Longa,114,162,82,108,44878.1900,33857.1800,ativo,0.75442392
